max,min,mean,sd,rms,skewness,kurtosis,crest,form,fault
0.99999946,-0.9705503,-4.307367e-09,0.28902364,0.28902364,0.040299058,0.41693306,3.4599106,1.284063,IR
0.9999995,-0.99460053,1.1641532e-10,0.3108715,0.3108715,0.0036701977,0.40497708,3.216751,1.3057493,IR
0.9999996,-0.9243357,5.820766e-10,0.23493117,0.23493117,-0.05973154,1.1512136,4.256546,1.292772,IR
0.9999996,-0.93372524,-1.36788e-09,0.26720285,0.26720285,0.03115418,0.3812225,3.7424593,1.2860076,IR
0.9606392,-0.9999995,-3.1141099e-09,0.2908617,0.2908617,0.025826052,0.2691021,3.4380465,1.2812692,IR
0.99999964,-0.8519627,2.910383e-11,0.23495479,0.23495479,0.008595278,0.823303,4.2561183,1.2947857,IR
0.9999996,-0.9421797,2.1536835e-09,0.25649863,0.25649863,0.020445853,0.79238725,3.8986392,1.2795072,IR
0.99999946,-0.9528137,-2.910383e-09,0.29401785,0.29401785,0.012970534,0.016885757,3.4011405,1.2833704,IR
0.9999996,-0.9232526,-3.783498e-09,0.26275024,0.26275024,0.03292835,0.2969067,3.8058794,1.2661159,IR
0.99999946,-0.8860343,4.0745363e-10,0.27768373,0.27768373,0.014813795,0.57790875,3.6012042,1.2929497,IR
0.98495567,-0.9999995,2.910383e-09,0.26297832,0.26297832,0.00940452,0.58802485,3.8025784,1.2757808,IR
0.9999996,-0.84407514,-2.386514e-09,0.24466477,0.24466477,0.020049425,0.15015197,4.087207,1.2582878,IR
0.9802267,-0.99999964,-1.8626451e-09,0.2571819,0.2571819,0.050753392,0.7775295,3.8882816,1.2853539,IR
0.9408129,-0.99999946,5.820766e-11,0.30115643,0.30115643,-0.029688308,0.1428585,3.3205204,1.2650852,IR
0.9999997,-0.83396435,1.8335413e-09,0.2061596,0.2061596,0.04498148,1.7288542,4.850586,1.300453,IR
0.9999995,-0.86454,-1.9790605e-09,0.2780933,0.2780933,0.06336349,0.26481676,3.5959005,1.2973334,IR
0.9899547,-0.9999996,1.2805685e-09,0.259413,0.259413,0.015354438,0.6480851,3.8548403,1.2929088,IR
0.97311264,-0.99999946,-4.0745363e-10,0.31835604,0.31835604,-0.010764797,0.01999855,3.1411254,1.2526969,IR
0.99999964,-0.9614216,-3.0267984e-09,0.24803495,0.24803495,0.035606004,0.9442289,4.031672,1.281,IR
0.9999996,-0.8772861,-2.6193447e-09,0.2523182,0.2523182,0.041386824,0.17677712,3.963232,1.2881184,IR
0.99999964,-0.9981165,-1.4551915e-09,0.25166187,0.25166187,0.03683952,1.1371813,3.9735682,1.3131626,IR
0.9999995,-0.9495377,-8.1490725e-10,0.3050899,0.3050899,0.004637774,0.055598974,3.27771,1.2668688,IR
0.98992234,-0.9999996,-3.3469405e-10,0.26646626,0.26646626,-0.01726792,0.8988743,3.7528045,1.2960057,IR
0.9999996,-0.96496654,-2.561137e-09,0.26084155,0.26084155,0.008372662,0.29654837,3.8337286,1.2960835,IR
0.8774324,-0.99999964,2.561137e-09,0.2568852,0.2568852,-0.041108016,0.92540956,3.8927727,1.3008251,IR
0.9999995,-0.83834225,-1.4842954e-09,0.26034224,0.26034224,0.020191679,0.17370152,3.841081,1.2741315,IR
0.9629251,-0.9999995,4.656613e-09,0.28882778,0.28882778,-0.01680301,0.68500733,3.4622571,1.3118451,IR
0.9999996,-0.8381911,2.3283064e-10,0.26843187,0.26843187,0.030087821,-0.09049153,3.7253244,1.2477279,IR
0.925101,-0.99999964,1.0768417e-09,0.23285991,0.23285991,0.006422969,1.7663779,4.2944074,1.3498342,IR
0.9999996,-0.80252564,4.656613e-10,0.2535694,0.2535694,0.012628838,0.121845245,3.9436762,1.2585832,IR
0.9176725,-0.9999995,3.3178367e-09,0.3064177,0.3064177,0.031059586,0.39045,3.2635067,1.2921469,IR
0.9999996,-0.8201619,1.193257e-09,0.24947026,0.24947026,0.05624515,-0.06661415,4.0084763,1.2232533,IR
0.9999996,-0.9966519,5.2386895e-10,0.26643395,0.26643395,0.009744928,0.5176065,3.7532594,1.2810966,IR
0.8796315,-0.99999964,-1.4551915e-10,0.23213732,0.23213732,0.014225577,1.4616241,4.307775,1.3216122,IR
0.9999995,-0.9682188,2.0954758e-09,0.27718058,0.27718058,0.025776818,0.8490603,3.6077414,1.3184901,IR
0.99999964,-0.6858215,2.910383e-11,0.22717467,0.22717467,0.13448334,0.33466625,4.4018784,1.2540809,IR
0.9999996,-0.9387113,-2.73576e-09,0.24326605,0.24326605,-0.009122993,1.0492644,4.1107073,1.2987565,IR
0.92153513,-0.9999997,1.6007107e-10,0.21172567,0.21172567,-0.022018954,2.2621546,4.723069,1.3331063,IR
0.91642654,-0.9999995,-8.1490725e-10,0.29919618,0.29919618,-0.0062837056,0.7808292,3.3422756,1.3616517,IR
0.99999964,-0.8393236,0.0,0.2486391,0.2486391,0.100138366,0.41907,4.021876,1.2575939,IR
0.96671385,-0.99999964,-2.910383e-09,0.23925324,0.23925324,-0.043279108,1.1515164,4.1796527,1.2999378,IR
0.9942733,-0.99999964,-2.240995e-09,0.23805377,0.23805377,0.013708288,1.6879158,4.2007127,1.3438152,IR
0.9999995,-0.88107455,1.6589183e-09,0.29576632,0.29576632,0.032118596,0.35200977,3.3810344,1.2989781,IR
0.99999964,-0.9052089,-2.2700988e-09,0.250385,0.250385,0.065963455,0.52208924,3.993832,1.254018,IR
0.9652606,-0.9999996,3.3032848e-09,0.24011722,0.24011722,-0.065442435,1.0054674,4.1646137,1.2876076,IR
0.8653966,-0.9999997,1.1641532e-10,0.22550192,0.22550192,0.0035709273,1.6991787,4.434531,1.3317641,IR
0.867577,-0.9999995,1.0477379e-09,0.28234723,0.28234723,-0.012422889,0.58783984,3.541724,1.3394933,IR
0.9999996,-0.9203824,-3.7252903e-09,0.2740382,0.2740382,0.0715595,0.56657505,3.6491113,1.2892399,IR
0.8850632,-0.9999996,2.0372681e-09,0.2506222,0.2506222,-0.023550741,0.5947716,3.9900515,1.2798747,IR
0.99999964,-0.96779436,5.820766e-10,0.25973445,0.25973445,0.030216413,0.87892747,3.8500698,1.3097968,IR
0.9999996,-0.91323286,-2.910383e-09,0.25162032,0.25162032,0.054054473,0.5467851,3.974224,1.2879518,IR
0.99999964,-0.8841419,-3.4924597e-09,0.23927538,0.23927538,0.10004882,1.1070666,4.179266,1.3099617,IR
0.91061187,-0.9999995,-2.73576e-09,0.27555022,0.27555022,-0.0011718982,0.302696,3.6290874,1.2731887,IR
0.98796207,-0.99999964,-2.6193447e-09,0.23955825,0.23955825,0.02828847,1.4214978,4.174331,1.3269773,IR
0.9999996,-0.8838993,-3.434252e-09,0.25168738,0.25168738,0.036302403,0.14143229,3.9731653,1.2689927,IR
0.99999964,-0.85740477,-1.0768417e-09,0.24410889,0.24410889,0.08770803,1.1573668,4.096514,1.3356428,IR
0.90148985,-0.9999995,-6.9849193e-10,0.26826832,0.26826832,-0.019552827,0.36562252,3.7275953,1.2766975,IR
0.9180555,-0.99999964,-4.0745363e-10,0.23815463,0.23815463,0.039693255,1.3429184,4.1989336,1.3228794,IR
0.9905227,-0.9999994,3.958121e-09,0.32809943,0.32809943,0.020395035,-0.06274009,3.0478454,1.253891,IR
0.9999997,-0.8768978,1.4551915e-09,0.2224334,0.2224334,0.07070913,1.2298908,4.495706,1.3153901,IR
0.99999946,-0.99154747,2.6775524e-09,0.30793473,0.30793473,0.019958526,0.05394578,3.247429,1.2710468,IR
0.8847272,-0.9999997,1.2805685e-09,0.22117876,0.22117876,0.012077827,1.9238448,4.5212083,1.3540548,IR
0.9999996,-0.84486675,-4.0745363e-10,0.29722592,0.29722592,0.044349812,-0.12985086,3.3644311,1.2648592,IR
0.99999964,-0.8856091,7.566996e-10,0.25955674,0.25955674,0.011334648,0.692364,3.8527057,1.3064225,IR
0.9723762,-0.9999995,-1.717126e-09,0.30236852,0.30236852,0.0069260322,0.05633855,3.30721,1.2567513,IR
0.9311064,-0.99999964,1.3969839e-09,0.24381323,0.24381323,-0.018004106,0.96893525,4.101482,1.3111154,IR
0.9999996,-0.86185455,1.4842954e-09,0.29404414,0.29404414,0.046946764,-0.08863664,3.400837,1.2443271,IR
0.99999964,-0.9036813,-2.1827873e-09,0.25183272,0.25183272,0.027149774,0.7671528,3.9708724,1.2949327,IR
0.99999946,-0.95827997,-2.5029294e-09,0.3015861,0.3015861,0.03980331,0.014341593,3.31579,1.276294,IR
0.94198126,-0.9999996,2.561137e-09,0.27284995,0.27284995,-0.00014136061,0.6502645,3.665003,1.3054719,IR
0.9999996,-0.8768543,-2.2700988e-09,0.28172675,0.28172675,0.08079246,0.38402224,3.5495245,1.2949328,IR
0.9563596,-0.99999964,-2.3283064e-10,0.24109595,0.24109595,0.014213781,1.27877,4.1477075,1.3111199,IR
0.9573385,-0.9999996,1.1641532e-10,0.24956194,0.24956194,0.048552286,0.91153955,4.007004,1.2975614,IR
0.99999964,-0.89922667,-1.717126e-09,0.25785387,0.25785387,0.0356786,0.8244698,3.878149,1.3163978,IR
0.9999996,-0.834181,-1.1641532e-10,0.2631795,0.2631795,0.082508035,0.54631853,3.7996716,1.3024219,IR
0.9503696,-0.99999964,-1.1641532e-10,0.24580057,0.24580057,0.038288977,1.2037354,4.0683208,1.3209128,IR
0.99999964,-0.9963741,-8.731149e-10,0.2436625,0.2436625,0.038868632,1.5289197,4.104019,1.35477,IR
0.99999964,-0.8879264,2.910383e-10,0.26109332,0.26109332,0.06366364,0.6821277,3.8300319,1.3018515,IR
0.99999964,-0.8647268,-2.7212081e-09,0.23550159,0.23550159,0.105724394,1.2829919,4.2462363,1.3494695,IR
0.99999964,-0.93744254,1.2223609e-09,0.24059267,0.24059267,0.049844734,1.1572204,4.156384,1.2999383,IR
0.9041676,-0.9999996,8.440111e-10,0.22467054,0.22467054,-0.022503722,1.8312292,4.45094,1.3961021,IR
0.9958426,-0.9999996,2.9685907e-09,0.28799868,0.28799868,0.015908504,0.45944977,3.4722245,1.3037695,IR
0.9999995,-0.8113577,-9.895302e-10,0.31670314,0.31670314,0.02762044,-0.2604766,3.1575193,1.2319186,IR
0.9999996,-0.96391314,2.1536835e-09,0.27690977,0.27690977,0.025927505,0.34238505,3.61127,1.2832475,IR
0.9575122,-0.99999964,-8.1490725e-10,0.23623061,0.23623061,0.06277205,1.625741,4.2331324,1.354054,IR
0.9999995,-0.99989784,-2.910383e-10,0.30355045,0.30355045,-0.012372721,0.27338934,3.2943327,1.2750185,IR
0.9999997,-0.83725303,3.4924597e-10,0.24539892,0.24539892,0.103274725,0.4944787,4.07498,1.2550758,IR
0.923931,-0.9999996,-4.0745363e-10,0.26327074,0.26327074,0.02799741,0.60464215,3.798355,1.3021222,IR
0.9999995,-0.9294616,3.2014214e-09,0.25998288,0.25998288,0.03394757,0.74559116,3.8463902,1.3037488,IR
0.9999997,-0.82353055,-2.4447218e-09,0.19974877,0.19974877,0.13234957,1.4132385,5.0062623,1.3017313,IR
0.99999964,-0.8808877,-4.0745363e-09,0.24757534,0.24757534,0.024089836,0.4340732,4.039157,1.2576776,IR
0.9999996,-0.9898767,-1.5133992e-09,0.26116255,0.26116255,0.028089155,0.9077947,3.8290164,1.3330381,IR
0.8885079,-0.99999964,2.3283064e-09,0.23150113,0.23150113,0.021159295,1.6902194,4.319613,1.3437054,IR
0.9999997,-0.79919046,-1.2223609e-09,0.21226823,0.21226823,0.08418714,1.0112615,4.710997,1.3051436,IR
0.99999964,-0.81980705,8.1490725e-10,0.2505428,0.2505428,0.0923752,0.9387839,3.9913166,1.2998042,IR
0.9999995,-0.85974926,-3.4924597e-10,0.28711864,0.28711864,0.023706421,0.2702968,3.4828668,1.3250496,IR
0.93994033,-0.99999964,1.1059456e-09,0.23391895,0.23391895,0.02494502,1.3396373,4.2749653,1.3172953,IR
0.99999964,-0.7839374,1.1059456e-09,0.21118873,0.21118873,0.0660315,1.1063204,4.735077,1.3124048,IR
0.9999996,-0.95164305,4.4237822e-09,0.27660197,0.27660197,0.07094038,0.6046977,3.6152885,1.2796963,IR
0.9999995,-0.8970915,-5.820766e-10,0.27710792,0.27710792,0.055201694,0.18583226,3.6086874,1.3032377,IR
0.9887419,-0.99999964,0.0,0.2294298,0.2294298,0.028412443,1.9249153,4.358611,1.3352978,IR
0.99999964,-0.8260019,1.6880222e-09,0.22568354,0.22568354,0.051573075,0.9235635,4.430962,1.3093351,IR
0.99999964,-0.9026158,2.0372681e-10,0.2743805,0.2743805,0.053363424,0.76971793,3.6445591,1.2985151,IR
0.9999995,-0.94168586,1.9790605e-09,0.28646418,0.28646418,0.04635848,0.29230428,3.4908237,1.3086808,IR
0.9615311,-0.99999964,2.0372681e-09,0.2541102,0.2541102,0.0029889217,1.0794754,3.9352837,1.3031886,IR
0.9999997,-0.8557651,1.9208528e-09,0.19346961,0.19346961,0.090321265,2.326702,5.168742,1.3662473,IR
0.9510396,-0.9999996,2.3283064e-09,0.29202345,0.29202345,0.03188291,0.39846158,3.424369,1.2672698,IR
0.9999995,-0.90092826,1.7462298e-09,0.27456772,0.27456772,0.060519073,0.19712949,3.6420736,1.2974689,IR
0.9470432,-0.99999964,-2.3283064e-10,0.26003566,0.26003566,0.013859224,0.48631525,3.84561,1.272626,IR
0.99999964,-0.8495309,-1.5133992e-09,0.22078319,0.22078319,0.092288114,1.0752273,4.5293083,1.3216337,IR
0.99059474,-0.9999996,-6.4028427e-10,0.30049726,0.30049726,0.037324198,0.3810773,3.3278048,1.270879,IR
0.9999995,-0.8520228,-1.6298145e-09,0.25235125,0.25235125,0.111168854,0.26176286,3.9627128,1.2796464,IR
0.97392565,-0.9999996,-1.6880222e-09,0.24887677,0.24887677,0.022862794,1.3007717,4.018035,1.3436165,IR
0.99999964,-0.7995006,3.4924597e-10,0.20506799,0.20506799,0.13898396,1.6791801,4.8764057,1.3599764,IR
0.91125584,-0.99999964,1.2223609e-09,0.23317829,0.23317829,0.016964374,1.3081279,4.288544,1.3242357,IR
0.99999946,-0.8737042,-1.5716068e-09,0.2872207,0.2872207,0.08009361,-0.13736725,3.4816291,1.24921,IR
0.9999996,-0.94819295,2.3283064e-10,0.27568623,0.27568623,0.06609938,0.49005437,3.6272972,1.3032563,IR
0.99999964,-0.7925899,-4.0745363e-10,0.22260316,0.22260316,0.108928286,0.94660306,4.4922776,1.3104795,IR
0.98488665,-0.99999964,7.566996e-10,0.2494619,0.2494619,0.04685136,1.020699,4.0086107,1.3083493,IR
0.9999994,-0.9950536,-2.3283064e-10,0.31758654,0.31758654,0.058055785,-0.18097568,3.1487362,1.2437588,IR
0.99999964,-0.9125379,2.4738256e-09,0.2681983,0.2681983,0.09643155,0.59853625,3.7285688,1.3049201,IR
0.9999997,-0.9650885,-1.4551915e-09,0.21844582,0.21844582,0.06410003,2.781715,4.5777717,1.3928324,IR
0.9373701,-0.99999946,-5.296897e-09,0.31240204,0.31240204,0.0020620439,0.3244021,3.2009914,1.3143075,IR
0.9999995,-0.8662237,6.4028427e-10,0.23405397,0.23405397,0.11477044,0.64864564,4.2724986,1.2913876,IR
0.9650503,-0.99999964,1.9208528e-09,0.25674847,0.25674847,0.02950499,0.8692925,3.8948457,1.3079338,IR
0.8809248,-0.99999964,1.0477379e-09,0.25026804,0.25026804,-0.021957954,0.6874094,3.9956982,1.2868507,IR
0.9999995,-0.85454124,5.5879354e-09,0.29573855,0.29573855,0.059743717,0.17813802,3.381352,1.2878203,IR
0.99999964,-0.90601885,1.1641532e-10,0.22550082,0.22550082,0.11016291,0.97989845,4.434552,1.3056374,IR
0.9162879,-0.99999964,3.4924597e-10,0.2573603,0.2573603,-0.014741977,0.85541844,3.8855863,1.3006338,IR
0.9999997,-0.8489291,9.0221874e-10,0.2183746,0.2183746,0.05143946,1.3808422,4.579265,1.3131793,IR
0.97004396,-0.9999994,-2.0372681e-09,0.32451612,0.32451612,0.038139224,0.023928642,3.0814996,1.2726573,IR
0.99999964,-0.8837692,4.0745363e-10,0.23652332,0.23652332,0.07783117,0.7999482,4.227894,1.3143921,IR
0.8849872,-0.9999996,1.4551915e-10,0.2592042,0.2592042,0.01057538,0.47345543,3.8579454,1.280638,IR
0.9999997,-0.8866364,-2.5320332e-09,0.22318186,0.22318186,0.09532725,1.7595325,4.4806294,1.3273556,IR
0.8629318,-0.99999946,2.386514e-09,0.31023294,0.31023294,0.0040598507,-0.06513643,3.2233722,1.2745175,IR
0.9999996,-0.8879182,-6.9849193e-10,0.25169927,0.25169927,0.083967544,0.7212763,3.9729776,1.3081803,IR
0.9999996,-0.92355037,4.656613e-10,0.25823146,0.25823146,0.037678637,0.69195795,3.872478,1.3117775,IR
0.9999997,-0.8735062,1.9208528e-09,0.21104002,0.21104002,0.094940506,1.9863582,4.738414,1.3431276,IR
0.99999934,-0.9241094,3.259629e-09,0.34190542,0.34190542,0.037150938,-0.28926158,2.924775,1.2554766,IR
0.9999995,-0.91446644,-3.3178367e-09,0.2883025,0.2883025,0.040883407,0.72481847,3.468565,1.3238642,IR
0.95418763,-0.9999995,-2.3283064e-10,0.29755458,0.29755458,0.060251623,0.29123974,3.360715,1.2953528,IR
0.9999997,-0.856145,-5.820766e-10,0.20179869,0.20179869,0.10210162,3.2684922,4.9554076,1.4117385,IR
0.97183865,-0.9999994,-4.0745363e-09,0.33811954,0.33811954,0.027578216,-0.19285774,2.9575233,1.271129,IR
0.99999964,-0.8579862,1.7462298e-10,0.25049168,0.25049168,0.07289185,0.55899453,3.992131,1.3131965,IR
0.9999996,-0.8478662,3.4924597e-10,0.24884047,0.24884047,0.024654815,0.6027303,4.018621,1.2847503,IR
0.99999964,-0.9311358,-6.9849193e-10,0.23842636,0.23842636,0.07361245,1.8117566,4.194148,1.3552618,IR
0.9999994,-0.8510777,-5.820766e-10,0.33343413,0.33343413,0.0014148407,-0.28582263,2.999082,1.2576149,IR
0.9999995,-0.9246623,-2.910383e-10,0.30119964,0.30119964,0.024187848,0.1641767,3.3200443,1.2878966,IR
0.920747,-0.9999995,1.9499566e-09,0.29091936,0.29091936,0.006338092,0.03323388,3.437365,1.2639991,IR
0.92292,-0.9999997,1.4551915e-10,0.21915185,0.21915185,0.010214162,2.343449,4.563024,1.3772602,IR
0.99999946,-0.99600565,1.1641532e-10,0.3359489,0.3359489,0.0058909156,0.017066956,2.9766324,1.284594,IR
0.9999995,-0.9069806,3.259629e-09,0.2999932,0.2999932,0.031083124,-0.0794754,3.3333962,1.235058,IR
0.9999996,-0.8087909,7.2759576e-11,0.22437495,0.22437495,0.04515834,0.633188,4.456804,1.2761089,IR
0.97490746,-0.9999996,1.4260877e-09,0.26069272,0.26069272,0.047970112,1.2519598,3.8359172,1.3279887,IR
0.99999946,-0.9511204,4.656613e-10,0.29243425,0.29243425,0.03305355,-0.021721601,3.4195585,1.271235,IR
0.94488865,-0.9999996,1.0477379e-09,0.26666698,0.26666698,0.0061345394,0.4852667,3.7499797,1.2861259,IR
0.9999996,-0.8531068,2.066372e-09,0.24758412,0.24758412,0.04645134,0.8338895,4.0390134,1.321372,IR
0.9611322,-0.99999964,-2.73576e-09,0.25148162,0.25148162,0.052962877,1.2919607,3.9764163,1.3573648,IR
0.99999946,-0.9814631,5.2386895e-10,0.3153535,0.3153535,0.039948087,-0.08719134,3.1710324,1.2489772,IR
0.99999964,-0.9763704,-3.8417056e-09,0.25939822,0.25939822,0.0442075,0.6499591,3.85506,1.2813216,IR
0.9999995,-0.85275835,-1.7462298e-09,0.2645615,0.2645615,0.06159383,0.45937538,3.779823,1.2955452,IR
0.99999964,-0.91697526,3.1432137e-09,0.24085657,0.24085657,0.063122205,1.6248436,4.1518297,1.3536615,IR
0.9999994,-0.98992354,2.6193447e-09,0.32349575,0.32349575,0.052370187,0.16337895,3.0912192,1.278995,IR
0.99999964,-0.9993956,-1.0477379e-09,0.25466475,0.25466475,-0.0017591573,0.88129187,3.9267142,1.3011497,IR
0.92731696,-0.9999995,-6.1118044e-10,0.26053366,0.26053366,-0.01712018,0.72240067,3.838259,1.2850357,IR
0.99999964,-0.87898225,9.0221874e-10,0.23763512,0.23763512,0.03478334,1.493073,4.208113,1.3713012,IR
0.9999995,-0.8074166,8.1490725e-10,0.2865028,0.2865028,0.04655844,-0.14544725,3.490353,1.2373302,IR
0.94670475,-0.9999996,-2.9685907e-09,0.2862444,0.2862444,-0.0031487565,0.3596351,3.4935043,1.273398,IR
0.9999995,-0.843227,4.2491592e-09,0.24561818,0.24561818,0.012197827,0.85928965,4.0713415,1.3335589,IR
0.9999996,-0.9660261,1.7462298e-10,0.28233105,0.28233105,0.021440553,0.602304,3.541927,1.3156513,IR
0.99999964,-0.8413483,5.2386895e-10,0.2360625,0.2360625,0.056011487,0.68402505,4.236147,1.2785807,IR
0.8497898,-0.9999996,3.4924597e-10,0.29232004,0.29232004,-0.023694303,-0.17133975,3.4208949,1.2390941,IR
0.99999964,-0.9524904,1.7462298e-09,0.2293798,0.2293798,0.024480244,2.052609,4.359561,1.4065623,IR
0.9922263,-0.9999996,8.440111e-10,0.26248792,0.26248792,0.008598796,1.1801543,3.8096828,1.30109,IR
0.9524654,-0.9999996,5.820766e-11,0.2994518,0.2994518,-0.012249825,-0.03539753,3.339423,1.2501433,IR
0.9368036,-0.9999995,-4.0745363e-10,0.28643334,0.28643334,0.014683142,0.031636477,3.4911997,1.2646573,IR
0.9279121,-0.99999964,-2.1536835e-09,0.23611407,0.23611407,0.012908086,1.7592268,4.2352214,1.3699268,IR
0.94018424,-0.99999946,-2.8521754e-09,0.30960765,0.30960765,8.988659e-05,0.2929678,3.229882,1.2822372,IR
0.9999995,-0.91567516,2.0372681e-09,0.28356576,0.28356576,0.030708298,0.06454182,3.5265045,1.2470846,IR
0.9999996,-0.99442494,-2.1536835e-09,0.25148475,0.25148475,0.03443236,1.0385227,3.9763665,1.3350258,IR
0.9652401,-0.99999964,-2.3283064e-10,0.23581757,0.23581757,0.06206534,2.2187586,4.2405467,1.3845645,IR
0.99999946,-0.99569124,5.820766e-10,0.32762298,0.32762298,-0.0044646678,0.090435505,3.0522778,1.2855335,IR
0.9999996,-0.8948384,-3.085006e-09,0.25593334,0.25593334,0.034054782,0.73535824,3.9072502,1.2911623,IR
0.99999964,-0.8773486,2.9394869e-09,0.2330112,0.2330112,0.053625405,1.1962271,4.2916193,1.3210381,IR
0.9999997,-0.93376946,-9.0221874e-10,0.22541562,0.22541562,0.05523167,2.1535192,4.4362288,1.3767455,IR
0.9999996,-0.8745084,6.9849193e-10,0.27496043,0.27496043,0.018263595,0.032084465,3.636872,1.2553666,IR
0.9674722,-0.9999996,-5.820766e-10,0.28773984,0.28773984,-0.01019397,0.49344444,3.475348,1.2769142,IR
0.9999995,-0.907737,-9.604264e-10,0.27128875,0.27128875,0.012419422,0.09689307,3.6860938,1.2848144,IR
0.9999997,-0.9497816,5.820766e-11,0.23470417,0.23470417,0.012470289,1.7383966,4.2606635,1.3420022,IR
0.9999996,-0.8274448,1.2805685e-09,0.25029248,0.25029248,0.029531023,0.5120592,3.995308,1.2990042,IR
0.9301474,-0.9999996,1.0477379e-09,0.27524295,0.27524295,-0.009410947,0.5115323,3.633139,1.2625018,IR
0.9999996,-0.8868213,-4.656613e-10,0.24441262,0.24441262,0.023849258,0.44548583,4.0914235,1.293703,IR
0.92026436,-0.99999964,8.1490725e-10,0.23993284,0.23993284,-0.004208893,1.3264575,4.1678143,1.319767,IR
0.9810026,-0.99999946,-1.3533281e-09,0.29551822,0.29551822,-0.0017857197,0.5129466,3.3838727,1.3063275,IR
0.99999964,-0.88515407,-1.0477379e-09,0.26120868,0.26120868,0.020097915,0.44850826,3.8283405,1.2705771,IR
0.9502997,-0.9999998,9.1677066e-10,0.20271885,0.20271885,0.073424004,4.3867793,4.932915,1.5702046,OR
0.9999998,-0.9939644,-1.3096724e-10,0.22792451,0.22792451,0.057682846,3.3368669,4.387398,1.5640279,OR
0.9999998,-0.9839607,-9.458745e-10,0.20977288,0.20977288,0.10184937,4.206183,4.767037,1.5802056,OR
0.99999976,-0.9887999,2.0372681e-09,0.24252258,0.24252258,0.08164223,3.3852782,4.1233096,1.5565797,OR
0.9512497,-0.9999998,1.891749e-10,0.20440269,0.20440269,0.07492856,4.485559,4.8922787,1.5962768,OR
0.9999998,-0.9860765,1.5133992e-09,0.23537663,0.23537663,0.04885692,3.1154723,4.2484913,1.5298387,OR
0.9695319,-0.9999998,-2.910383e-10,0.20597082,0.20597082,0.0889502,4.1136603,4.855032,1.5847995,OR
0.99999976,-0.97372013,2.0372681e-10,0.22990179,0.22990179,0.064496435,3.357585,4.3496633,1.5603877,OR
0.9999998,-0.9867143,-1.4551915e-09,0.20733112,0.20733112,0.07975513,4.30264,4.8231783,1.5899012,OR
0.9999998,-0.9875377,-8.1490725e-10,0.21531326,0.21531326,0.054326747,3.7805138,4.6443734,1.540602,OR
0.98635465,-0.9999998,8.731149e-10,0.20125145,0.20125145,0.09923057,4.059766,4.968883,1.5640653,OR
0.99999976,-0.965948,8.731149e-11,0.22371635,0.22371635,0.0588276,3.6184964,4.469925,1.5660193,OR
0.9999998,-0.9807309,1.3096724e-09,0.2324208,0.2324208,0.05513231,3.2851362,4.3025217,1.5547208,OR
0.9539268,-0.9999998,-1.5716068e-09,0.21354064,0.21354064,0.07105794,4.0785975,4.6829267,1.5704323,OR
0.9999998,-0.9845621,-2.2700988e-09,0.21448988,0.21448988,0.06789354,3.9113512,4.6622024,1.5671426,OR
0.99999976,-0.9689019,-1.382432e-09,0.24251224,0.24251224,0.061386082,3.6856437,4.123485,1.5908809,OR
0.97064364,-0.9999998,1.2951205e-09,0.22938935,0.22938935,0.047960255,3.1397295,4.3593802,1.5402062,OR
0.99983376,-0.9999998,-4.0745363e-10,0.21933389,0.21933389,0.089791834,3.9987588,4.5592375,1.5657771,OR
0.96920156,-0.9999998,1.0186341e-10,0.200913,0.200913,0.07397231,4.0879574,4.977253,1.5690635,OR
0.99999976,-0.98330617,-1.5861588e-09,0.24427508,0.24427508,0.06863557,3.5867143,4.0937276,1.5868753,OR
0.94687206,-0.9999998,1.1641532e-09,0.23052803,0.23052803,0.06201898,2.7530184,4.3378477,1.5062718,OR
0.9999998,-0.9628437,-8.731149e-10,0.21316682,0.21316682,0.07091371,4.391293,4.6911387,1.6008856,OR
0.9999998,-0.9780146,2.6193447e-10,0.19637498,0.19637498,0.13300987,4.323579,5.0922713,1.5573032,OR
0.9999998,-0.9915419,1.3096724e-09,0.21724164,0.21724164,0.0715822,3.9642158,4.603147,1.6066365,OR
0.9566385,-0.9999998,3.4924597e-10,0.21174544,0.21174544,0.06873694,3.3338075,4.7226286,1.5249308,OR
0.9998762,-0.9999998,-1.0477379e-09,0.22009563,0.22009563,0.08985702,3.9121099,4.543458,1.579612,OR
0.9831046,-0.9999998,-5.820766e-10,0.19405329,0.19405329,0.08450947,5.24819,5.1531963,1.6239574,OR
0.9999998,-0.94311416,-1.4551915e-09,0.22845696,0.22845696,0.0857231,3.0881824,4.377172,1.5655397,OR
0.9765925,-0.9999998,6.9849193e-10,0.20713788,0.20713788,0.05933941,3.8987732,4.827678,1.535305,OR
0.9999998,-0.9497011,1.1641532e-09,0.22849283,0.22849283,0.0933265,3.0394778,4.3764853,1.526732,OR
0.99402165,-0.9999998,2.910383e-11,0.19150904,0.19150904,0.09525137,5.5638914,5.2216573,1.6441474,OR
0.97398865,-0.99999976,-1.6007107e-09,0.267596,0.267596,0.04130621,2.4807153,3.7369616,1.5243503,OR
0.9829315,-0.9999998,-6.9849193e-10,0.2048651,0.2048651,0.06020032,4.1949534,4.881236,1.5681589,OR
0.9999998,-0.9976365,4.656613e-10,0.22923838,0.22923838,0.060909215,3.451377,4.3622518,1.5536276,OR
